8.6755709759,8.52590478788,7.96049480709
8.58475419039,8.0019764198,7.81556582554
10.6516452574,10.2001002903,9.99653533047
10.2151617045,9.93250399713,9.35823728828
8.52184036025,8.45683613815,7.84962345337
9.41233942911,9.37751716079,8.56883247881
10.7770127557,9.96414013816,9.94766119031
10.150183594,9.75319637295,9.41557638265
9.15207065658,8.83290328659,8.50600718828
10.761722748,10.1257968963,9.88300238358
8.09214851981,7.65740753301,7.55015783004
10.8184553812,10.7330841169,10.0399875686
9.01829055017,8.49204111434,8.29078755771
10.5194471866,9.75236807941,9.61030289283
10.1582121566,10.0334516062,9.29911133149
9.93530117843,9.53095531414,9.1133371284
8.95249970333,8.69977614879,8.33699225252
9.78275400101,9.55907862739,9.18526433832
10.9410494164,10.1684862698,10.1225884554
8.989921961,8.35438141061,8.20801928461
9.42794307583,9.13634245434,8.68366286963
8.5193496012,8.00493177899,7.89830368808
10.6186499367,10.1597211812,9.70857853808
9.96632493531,9.4528380117,9.27740411333
8.71195811716,8.17148350133,8.08365208085
9.06911211648,8.98617888912,8.40475282949
8.77666590142,8.55018037398,8.07383929862
10.5079637715,9.88098383477,9.83096614408
9.5415287752,9.07055971732,8.96645010722
9.47773098399,9.4247100162,8.66882568243
8.80161197653,8.47434860158,8.23036752205
10.5321111818,10.3446144282,9.70169378584
10.7213248552,10.0337388491,9.82932551253
8.59598100164,8.20494195849,7.95368088537
8.72041542844,8.63124988444,8.02617984795
9.48936065731,9.00363113559,8.9042489545
9.24754137482,8.57464578502,8.46758998023
9.89864609121,9.50540688905,9.28073809772
9.28130995327,8.87310533534,8.4513196417
9.86495041444,9.83870126174,9.09217906469
9.14331879179,8.59432292684,8.53736585558
8.47399062553,8.29781758251,7.93265968363
10.7741044186,10.5996090648,9.86327731304
10.4647946432,9.9251923362,9.79886335317
8.59950292222,8.08894849908,7.8972023864
8.20530414721,7.68546836257,7.49740909527
9.85328735296,9.14307253507,9.02233772403
10.1842028717,10.0088644658,9.46610140241
10.878462149,10.5788396029,9.92609195455
9.79310329723,9.51029817719,9.17250279053
9.7348129809,9.47559910874,9.0991753257
8.38641556671,8.25220011055,7.71582227638
